1.1	1.500	1.090
1.2	1.510	1.090
1.3	1.520	1.090
1.4	1.530	1.090
1.5	1.540	1.090
1.6	1.550	1.090
1.7	1.560	1.090
1.8	1.570	1.090
1.9	1.580	1.090
1.10	1.590	1.090
1.11	1.600	1.090
1.12	1.610	1.090
1.13	1.620	1.090
1.14	1.630	1.090
1.15	1.640	1.090
1.16	1.650	1.090
1.17	1.660	1.090
1.18	1.670	1.090
1.19	1.680	1.090
1.20	1.690	1.090
1.21	1.700	1.090
1.22	1.710	1.090
1.23	1.720	1.090
1.24	1.730	1.090
1.25	1.740	1.090
1.26	1.750	1.090
1.27	1.760	1.090
1.28	1.770	1.090
1.29	1.780	1.090
1.30	1.790	1.090
1.31	1.800	1.090
1.32	1.810	1.090
1.33	1.820	1.090
1.34	1.830	1.090
1.35	1.840	1.090
1.36	1.850	1.090
1.37	1.860	1.090
1.38	1.870	1.090
1.39	1.880	1.090
1.40	1.890	1.090
1.41	1.900	1.090
1.42	1.910	1.090
1.43	1.920	1.090
1.44	1.930	1.090
1.45	1.940	1.090
1.46	1.950	1.090
1.47	1.960	1.090
1.48	1.970	1.090
1.49	1.980	1.090
1.50	1.990	1.090
1.51	2.000	1.090
1.52	2.010	1.090
1.53	2.020	1.090
1.54	2.030	1.090
1.55	2.040	1.090
1.56	2.050	1.090
1.57	2.060	1.090
1.58	2.070	1.090
1.59	2.080	1.090
1.60	2.090	1.090
1.61	2.100	1.090
1.62	2.110	1.090
1.63	2.120	1.090
1.64	2.130	1.090
1.65	2.140	1.090
1.66	2.150	1.090
1.67	2.160	1.090
1.68	2.170	1.090
1.69	2.180	1.090
1.70	2.190	1.090
1.71	2.200	1.090
1.72	2.210	1.090
1.73	2.220	1.090
1.74	2.230	1.090
1.75	2.240	1.090
1.76	2.250	1.090
1.77	2.260	1.090
1.78	2.270	1.090
1.79	2.280	1.090
1.80	2.290	1.090
1.81	2.300	1.090
1.82	2.310	1.090
1.83	2.320	1.090
1.84	2.330	1.090
1.85	2.340	1.090
1.86	2.350	1.090
1.87	2.360	1.090
1.88	2.370	1.090
1.89	2.380	1.090
1.90	2.390	1.090
1.91	2.400	1.090
1.92	2.410	1.090
1.93	2.420	1.090
