/* Sample RNDF change log*/
/*                                                 */
/* Aug 7, 2017 - RNDF - Anticlockwise road selection*/
/*                                                 */
/*                                                 */
RNDF_name RNDF_Rev_1.0
num_segments 1
num_zones 0
format_version 1.0
creation_date 7-Aug-17
segment 1
num_lanes 1
segment_name Outer_Loop
lane 1.1
num_waypoints 158
lane_width 0.35
left_boundary broken_white
right_boundary solid_white
1.1.1	1.94	0.251
1.1.2	2.04	0.255
1.1.3	2.15	0.26
1.1.4	2.25	0.261
1.1.5	2.35	0.261
1.1.6	2.45	0.26
1.1.7	2.55	0.256
1.1.8	2.65	0.251
1.1.9	2.75	0.243
1.1.10	2.85	0.234
1.1.11	2.95	0.228
1.1.12	3.05	0.226
1.1.13	3.15	0.226
1.1.14	3.25	0.226
1.1.15	3.35	0.226
1.1.16	3.45	0.226
1.1.17	3.55	0.226
1.1.18	3.65	0.227
1.1.19	3.75	0.229
1.1.20	3.85	0.233
1.1.21	3.95	0.239
1.1.22	4.05	0.245
1.1.23	4.16	0.245
1.1.24	4.26	0.245
1.1.25	4.36	0.245
1.1.26	4.46	0.245
1.1.27	4.56	0.253
1.1.28	4.57	0.261
1.1.29	4.67	0.295
1.1.30	4.76	0.316
1.1.31	4.76	0.324
1.1.32	4.85	0.359
1.1.33	4.95	0.399
1.1.34	5.05	0.45
1.1.35	5.15	0.55
1.1.36	5.15	0.56
1.1.37	5.23	0.624
1.1.38	5.30	0.693
1.1.39	5.37	0.768
1.1.40	5.43	0.848
1.1.41	5.50	0.901
1.1.42	5.53	0.959
1.1.43	5.58	1.05
1.1.44	5.61	1.1
1.1.45	5.65	1.2
1.1.46	5.65	1.3
1.1.47	5.65	1.33
1.1.48	5.65	1.43
1.1.49	5.65	1.53
1.1.50	5.65	1.63
1.1.51	5.65	1.73
1.1.52	5.65	1.83
1.1.53	5.65	1.93
1.1.54	5.65	2.03
1.1.55	5.65	2.03
1.1.56	5.65	2.23
1.1.57	5.65	2.33
1.1.58	5.65	2.53
1.1.59	5.65	2.63
1.1.60	5.65	2.73
1.1.62	5.60	2.93
1.1.63	5.57	2.97
1.1.64	5.55	3.02
1.1.65	5.50	3.11
1.1.66	5.44	3.19
1.1.67	5.38	3.27
1.1.68	5.32	3.35
1.1.69	5.27	3.40
1.1.70	5.25	3.42
1.1.71	5.15	3.50
1.1.72	5.06	3.55
1.1.73	4.97	3.60
1.1.74	4.87	3.64
1.1.75	4.77	3.67
1.1.76	4.68	3.70
1.1.77	4.60	3.71
1.1.78	4.48	3.72
1.1.79	4.33	3.73
1.1.80	4.33	3.73
1.1.81	4.23	3.74
1.1.82	4.24	3.74
1.1.83	4.14	3.71
1.1.84	4.05	3.67
1.1.85	3.95	3.63
1.1.86	3.86	3.59
1.1.87	3.77	3.55
1.1.88	3.68	3.51
1.1.89	3.58	3.48
1.1.90	3.49	3.45
1.1.91	3.39	3.44
1.1.92	3.29	3.43
1.1.93	3.19	3.43
1.1.94	3.09	3.40
1.1.95	2.99	3.40
1.1.96	2.89	3.40
1.1.97	2.74	3.43
1.1.98	2.64	3.45
1.1.99	2.49	3.47
1.1.100	2.45 	3.47
1.1.101	2.30	3.51
1.1.102	2.25	3.55
1.1.103	2.22	3.58
1.1.104	2.07	3.65
1.1.105	2.03	3.67
1.1.106	2.03	3.67
1.1.107	1.93	3.72
1.1.108	1.83	3.74
1.1.109	1.73	3.75
1.1.110	1.63	3.74
1.1.111	1.53	3.74
1.1.112	1.43	3.74
1.1.113	1.34	3.74
1.1.114	1.25	3.7
1.1.115	1.16	3.65
1.1.116	1.08	3.59
1.1.117	1.01	3.53
1.1.118	0.934	3.46
1.1.119	0.866	3.38
1.1.120	0.801	3.31
1.1.121	0.734	3.23
1.1.122	0.674	3.15
1.1.123	0.624	3.07
1.1.124	0.583	2.97
1.1.125	0.554	2.88
1.1.126	0.535	2.78
1.1.127	0.527	2.68
1.1.128	0.529	2.58
1.1.129	0.538	2.48
1.1.130	0.521	2.38
1.1.131	0.523	2.28
1.1.132	0.523	2.18
1.1.133	0.53	2.08
1.1.134	0.534	1.98
1.1.135	0.536	1.88
1.1.136	0.537	1.78
1.1.137	0.537	1.68
1.1.138	0.53	1.57
1.1.139	0.537	1.47
1.1.140	0.53	1.37
1.1.141	0.539	1.28
1.1.142	0.555	1.18
1.1.143	0.589	1.08
1.1.144	0.629	0.992
1.1.145	0.676	0.904
1.1.146	0.73	0.819
1.1.147	0.79	0.738
1.1.148	0.856	0.662
1.1.149	0.9	    0.591
1.1.150	1.0	    0.525
1.1.151	1.10	0.466
1.1.152	1.17	0.414
1.1.153	1.26	0.368
1.1.154	1.35	0.329
1.1.155	1.45	0.298
1.1.156	1.55	0.275
1.1.157	1.64	0.26
1.1.158	1.74	0.252
