1.1.1	1.950000	0.785000
1.1.2	1.960000	0.785000
1.1.3	1.970000	0.785000
1.1.4	1.980000	0.785000
1.1.5	1.990000	0.785000
1.1.6	2.000000	0.785000
1.1.7	2.010000	0.785000
1.1.8	2.020000	0.785000
1.1.9	2.030000	0.785000
1.1.10	2.040000	0.785000
1.1.11	2.050000	0.785000
1.1.12	2.060000	0.785000
1.1.13	2.070000	0.785000
1.1.14	2.080000	0.785000
1.1.15	2.090000	0.785000
1.1.16	2.100000	0.785000
1.1.17	2.110000	0.785000
1.1.18	2.120000	0.785000
1.1.19	2.130000	0.785000
1.1.20	2.140000	0.785000
1.1.21	2.150000	0.785000
1.1.22	2.160000	0.785000
1.1.23	2.170000	0.785000
1.1.24	2.180000	0.785000
1.1.25	2.190000	0.785000
1.1.26	2.200000	0.785000
1.1.27	2.210000	0.785000
1.1.28	2.220000	0.785000
1.1.29	2.230000	0.785000
1.1.30	2.240000	0.785000
1.1.31	2.250000	0.785000
1.1.32	2.260000	0.785000
1.1.33	2.270000	0.785000
1.1.34	2.280000	0.785000
1.1.35	2.290000	0.785000
1.1.36	2.300000	0.785000
1.1.37	2.310000	0.785000
1.1.38	2.320000	0.785000
1.1.39	2.330000	0.785000
1.1.40	2.340000	0.785000
1.1.41	2.350000	0.785000
1.1.42	2.360000	0.785000
1.1.43	2.370000	0.785000
1.1.44	2.380000	0.785000
1.1.45	2.390000	0.785000
1.1.46	2.400000	0.785000
1.1.47	2.410000	0.785000
1.1.48	2.420000	0.785000
1.1.49	2.430000	0.785000
1.1.50	2.440000	0.785000
1.1.51	2.450000	0.785000
1.1.52	2.460000	0.785000
1.1.53	2.470000	0.785000
1.1.54	2.480000	0.785000
1.1.55	2.490000	0.785000
1.1.56	2.500000	0.785000
1.1.57	2.510000	0.785000
1.1.58	2.520000	0.785000
1.1.59	2.530000	0.785000
1.1.60	2.540000	0.785000
1.1.61	2.550000	0.785000
1.1.62	2.560000	0.785000
1.1.63	2.570000	0.785000
1.1.64	2.580000	0.785000
1.1.65	2.590000	0.785000
1.1.66	2.600000	0.785000
1.1.67	2.610000	0.785000
1.1.68	2.620000	0.785000
1.1.69	2.630000	0.785000
